Date,Volume,Rain,Temp
2016-11-17,933.0,9.0,2.0999999999999988
2016-11-18,1197.0,6.699999999999992,3.9000000000000004
2016-11-19,243.0,5.399999999999998,2.0
2016-11-20,234.0,3.900000000000004,2.8000000000000016
2016-11-21,2148.0,7.300000000000004,2.8000000000000034
2016-11-22,1782.0,0.7999999999999989,4.5
2016-11-23,2136.0,4.800000000000007,6.5
2016-11-24,1962.0,0.0,1.0999999999999988
2016-11-25,1638.0,1.0,3.099999999999996
2016-11-26,384.0,0.0,5.399999999999994
2016-11-27,396.0,0.0,2.599999999999997
2016-11-28,2175.0,0.0,-1.2999999999999983
2016-11-29,1884.0,0.0,-2.699999999999996
2016-11-30,1908.0,0.0,-0.5
2016-12-01,1620.0,0.0,0.700000000000001
2016-12-02,1464.0,0.0,1.4000000000000017
2016-12-03,213.0,0.0,-1.7000000000000017
2016-12-04,246.0,0.0,-2.0
2016-12-05,2079.0,0.0,4.5
2016-12-06,1860.0,0.0,-1.700000000000002
2016-12-07,1539.0,0.0,2.0
2016-12-08,1743.0,10.299999999999988,5.699999999999993
2016-12-09,1608.0,0.0,3.4000000000000017
2016-12-10,261.0,0.30000000000000043,2.099999999999997
2016-12-11,354.0,3.4000000000000035,0.5
2016-12-12,1941.0,0.0,-1.0999999999999992
2016-12-13,1701.0,0.0,-1.5999999999999976
2016-12-14,1503.0,0.0,-3.8000000000000056
2016-12-15,1416.0,0.0,-4.800000000000007
2016-12-16,1413.0,0.0,-0.5
2016-12-17,189.0,0.0,-1.0
2016-12-18,138.0,0.0,-2.9000000000000026
2016-12-19,1611.0,0.0,0.7999999999999988
2016-12-20,1512.0,0.09999999999999984,2.5
2016-12-21,1329.0,0.0,3.5
2016-12-22,1068.0,0.30000000000000043,3.099999999999996
2016-12-23,537.0,0.0,2.0
2016-12-24,132.0,2.599999999999998,3.0
2016-12-25,117.0,0.0,3.1999999999999975
2016-12-26,180.0,0.0,3.0
2016-12-27,465.0,0.0,3.0
2016-12-28,429.0,0.0,-1.4000000000000015
2016-12-29,459.0,0.0,-0.799999999999999
2016-12-30,426.0,0.0,2.8000000000000016
2016-12-31,231.0,0.0,5.399999999999998
2017-01-01,183.0,0.0,1.1
2017-01-02,1752.0,0.0,-2.800000000000004
2017-01-03,1956.0,0.0,-2.5
2017-01-04,1854.0,0.0,-3.099999999999996
2017-01-05,1113.0,0.0,-10.100000000000014
2017-01-06,1134.0,0.0,-5.399999999999994
2017-01-07,222.0,1.7999999999999985,-0.39999999999999997
2017-01-08,207.0,0.0,-3.3000000000000025
2017-01-09,1920.0,0.0,0.5
2017-01-10,1395.0,1.599999999999998,2.599999999999997
2017-01-11,1287.0,4.199999999999994,2.9000000000000035
2017-01-12,1707.0,6.699999999999992,1.0
2017-01-13,1437.0,0.0,-3.0
2017-01-14,210.0,0.0,-3.0999999999999965
2017-01-15,234.0,0.0,-4.899999999999999
2017-01-16,1746.0,0.0,-5.5
2017-01-17,1911.0,0.0,-3.3000000000000047
2017-01-18,1542.0,0.6000000000000009,-2.800000000000004
2017-01-19,1677.0,0.0,-0.1999999999999997
2017-01-20,1440.0,0.0,2.1999999999999997
2017-01-21,225.0,0.0,0.7999999999999989
2017-01-22,225.0,0.0,0.0
2017-01-23,1797.0,0.0,-3.099999999999996
2017-01-24,1581.0,0.0,-3.599999999999997
2017-01-25,1653.0,0.0,-0.700000000000001
2017-01-26,1572.0,0.0,1.400000000000002
2017-01-27,1368.0,0.0,-0.09999999999999987
2017-01-28,246.0,0.0,-0.0999999999999999
2017-01-29,174.0,0.0,-0.1999999999999998
2017-01-30,1797.0,1.2999999999999983,1.5999999999999976
2017-01-31,1704.0,0.0,-0.7999999999999989
2017-02-01,1605.0,0.0,-0.30000000000000043
2017-02-02,1518.0,0.6000000000000009,-0.30000000000000043
2017-02-03,1341.0,1.0999999999999994,0.09999999999999987
2017-02-04,183.0,0.0,-0.3000000000000004
2017-02-05,120.0,0.3000000000000003,0.3000000000000003
2017-02-06,1707.0,0.30000000000000043,-0.6000000000000009
2017-02-07,1485.0,0.0,-5.800000000000007
2017-02-08,1242.0,0.0,-6.800000000000008
2017-02-09,1254.0,0.0,-5.5
2017-02-10,1062.0,0.700000000000001,-4.199999999999994
2017-02-11,153.0,0.09999999999999991,-3.0999999999999965
2017-02-12,189.0,0.0,-4.400000000000004
2017-02-13,1614.0,0.0,-3.9000000000000026
2017-02-14,1512.0,0.0,-3.699999999999995
2017-02-15,1428.0,0.0,-4.399999999999999
2017-02-16,1323.0,0.0,-2.199999999999999
2017-02-17,1350.0,0.0,-1.2999999999999983
2017-02-18,132.0,0.0,-2.599999999999998
2017-02-19,225.0,0.6000000000000008,1.7000000000000017
2017-02-20,1308.0,0.0,3.0
2017-02-21,1374.0,0.0,2.800000000000004
2017-02-22,789.0,10.20000000000001,1.0
2017-02-23,984.0,0.3999999999999994,-0.7999999999999988
2017-02-24,801.0,0.0,-2.199999999999998
2017-02-25,129.0,0.0,-3.0999999999999974
2017-02-26,144.0,8.399999999999991,0.0
2017-02-27,1326.0,3.0,2.5
2017-02-28,1149.0,13.600000000000016,3.099999999999996
2017-03-01,1362.0,6.1000000000000085,2.1999999999999984
2017-03-02,1359.0,0.0,-0.8999999999999992
2017-03-03,1251.0,0.30000000000000043,-0.3999999999999994
2017-03-04,219.0,0.3000000000000004,-0.09999999999999988
2017-03-05,258.0,0.09999999999999988,-1.5
2017-03-06,1803.0,0.0,-2.4000000000000035
2017-03-07,1488.0,0.0,-2.9000000000000035
2017-03-08,1536.0,0.0,-2.5
2017-03-09,1131.0,3.400000000000002,0.7999999999999987
2017-03-10,1425.0,0.30000000000000043,3.099999999999996
2017-03-11,345.0,0.0,1.799999999999998
2017-03-12,282.0,1.7000000000000017,2.5
2017-03-13,1833.0,0.09999999999999984,2.099999999999997
2017-03-14,2034.0,1.799999999999999,4.0
2017-03-15,2307.0,1.2000000000000017,6.800000000000005
2017-03-16,2190.0,0.0,4.0
2017-03-17,1968.0,0.0,5.100000000000006
2017-03-18,597.0,0.0,1.5999999999999976
2017-03-19,693.0,0.09999999999999985,0.7000000000000008
2017-03-20,1710.0,2.300000000000002,1.7999999999999992
2017-03-21,2148.0,3.599999999999999,3.199999999999995
2017-03-22,2634.0,0.0,3.0
2017-03-23,2571.0,0.0,2.6999999999999957
2017-03-24,2172.0,0.0,2.300000000000002
2017-03-25,1008.0,0.0,6.199999999999992
2017-03-26,1659.0,0.0,10.399999999999986
2017-03-27,3693.0,0.0,9.399999999999986
2017-03-28,4002.0,0.0,7.799999999999996
2017-03-29,3111.0,0.0,4.0
2017-03-30,2172.0,0.0,2.9000000000000035
2017-03-31,1845.0,8.100000000000012,3.099999999999996
2017-04-01,870.0,10.399999999999986,5.899999999999993
2017-04-02,1533.0,0.09999999999999984,7.300000000000002
2017-04-03,4089.0,0.0,5.6000000000000085
2017-04-04,3963.0,0.0,5.5
2017-04-05,3843.0,0.0,7.0
2017-04-06,3501.0,0.09999999999999984,5.699999999999993
2017-04-07,3801.0,0.0,10.399999999999986
2017-04-08,1353.0,0.0,9.100000000000014
2017-04-09,1410.0,0.0,7.899999999999991
2017-04-10,1872.0,0.39999999999999936,8.700000000000008
2017-04-11,1998.0,0.0,6.8000000000000025
2017-04-12,1065.0,2.5999999999999965,5.100000000000006
2017-04-13,231.0,4.5,2.8000000000000025
2017-04-14,447.0,8.199999999999992,0.5
2017-04-15,447.0,0.0,-0.3999999999999994
2017-04-16,582.0,0.0,1.5999999999999979
2017-04-17,1137.0,0.0,2.1999999999999993
2017-04-18,4119.0,0.0,2.6999999999999957
2017-04-19,4569.0,0.0,4.600000000000005
2017-04-20,4179.0,0.0,7.299999999999999
2017-04-21,4005.0,0.0,7.199999999999999
2017-04-22,1503.0,0.0,6.89999999999999
2017-04-23,1848.0,0.0,4.899999999999995
2017-04-24,1173.0,4.899999999999995,1.5999999999999976
2017-04-25,1791.0,3.3000000000000047,3.4000000000000035
2017-04-26,4056.0,0.0,5.0
2017-04-27,3540.0,0.0,3.1999999999999944
2017-04-28,2262.0,0.09999999999999985,3.9000000000000004
2017-04-29,1392.0,3.8000000000000056,5.699999999999993
2017-04-30,1926.0,0.0,6.60000000000001
2017-05-01,2487.0,0.0,7.700000000000001
2017-05-02,5655.0,0.0,11.5
2017-05-03,6099.0,0.0,11.899999999999984
2017-05-04,5997.0,0.0,11.600000000000012
2017-05-05,5496.0,0.0,15.5
2017-05-06,2364.0,0.0,16.700000000000028
2017-05-07,1650.0,1.0,9.399999999999986
2017-05-08,5409.0,0.0,6.0
2017-05-09,5163.0,0.0,5.300000000000008
2017-05-10,1875.0,4.0,2.0
2017-05-11,2073.0,15.900000000000011,3.6
2017-05-12,3672.0,0.09999999999999983,6.199999999999996
2017-05-13,2742.0,0.0,8.600000000000014
2017-05-14,921.0,0.5,9.0
2017-05-15,4452.0,3.199999999999995,9.0
2017-05-16,3426.0,1.5,8.0
2017-05-17,471.0,18.400000000000006,11.299999999999988
2017-05-18,2760.0,15.599999999999993,13.5
2017-05-19,4563.0,0.19999999999999968,14.900000000000004
2017-05-20,1767.0,0.0,15.59999999999999
2017-05-21,2388.0,0.3000000000000005,13.700000000000022
2017-05-22,5991.0,0.19999999999999965,12.200000000000019
2017-05-23,6438.0,0.0,13.299999999999978
2017-05-24,6033.0,0.0,15.299999999999974
2017-05-25,2199.0,0.0,16.099999999999987
2017-05-26,3345.0,0.0,17.5
2017-05-27,1851.0,0.0,16.900000000000016
2017-05-28,1863.0,0.0,15.299999999999974
2017-05-29,6456.0,0.0,16.799999999999972
2017-05-30,4518.0,0.9000000000000001,12.899999999999995
2017-05-31,5193.0,0.7999999999999986,13.0
2017-06-01,5976.0,1.5,12.100000000000007
2017-06-02,4317.0,0.0,10.299999999999983
2017-06-03,1035.0,0.8999999999999997,11.299999999999985
2017-06-04,528.0,0.09999999999999983,12.600000000000009
2017-06-05,2661.0,8.600000000000014,14.5
2017-06-06,4377.0,3.0,15.200000000000024
2017-06-07,2901.0,0.5,13.5
2017-06-08,3492.0,12.0,13.0
2017-06-09,2820.0,7.399999999999988,12.399999999999991
2017-06-10,933.0,25.400000000000034,14.29999999999998
2017-06-11,1035.0,2.199999999999997,13.299999999999978
2017-06-12,5544.0,3.0,15.40000000000001
2017-06-13,6606.0,0.0,16.40000000000002
2017-06-14,5952.0,0.09999999999999983,17.400000000000023
2017-06-15,5598.0,0.0,16.799999999999972
2017-06-16,2673.0,0.3999999999999993,16.0
2017-06-17,2007.0,2.1999999999999966,18.099999999999973
2017-06-18,2346.0,0.0,19.09999999999997
2017-06-19,5901.0,0.0,16.0
2017-06-20,6303.0,4.0,15.400000000000007
2017-06-21,5916.0,0.0,15.400000000000015
2017-06-22,5247.0,0.0,15.400000000000015
2017-06-23,3459.0,0.0,14.799999999999974
2017-06-24,1731.0,5.600000000000008,16.59999999999999
2017-06-25,1755.0,0.0,14.299999999999978
2017-06-26,5205.0,0.09999999999999981,14.900000000000015
2017-06-27,5949.0,3.0,14.599999999999998
2017-06-28,5391.0,0.0,16.299999999999972
2017-06-29,4746.0,0.0,17.599999999999977
2017-06-30,4323.0,0.0,19.400000000000027
2017-07-01,1488.0,0.0,20.40000000000003
2017-07-02,1842.0,0.0,17.900000000000023
2017-07-03,4167.0,0.0,16.200000000000024
2017-07-04,4560.0,0.0,15.700000000000024
2017-07-05,4287.0,0.9000000000000006,15.5
2017-07-06,4005.0,0.0,16.0
2017-07-07,3006.0,0.0,16.40000000000001
2017-07-08,654.0,20.900000000000027,15.90000000000001
2017-07-09,1470.0,1.7999999999999998,17.099999999999987
2017-07-10,1896.0,0.19999999999999965,14.799999999999976
2017-07-11,1566.0,6.600000000000009,15.4
2017-07-12,2595.0,0.6000000000000009,13.899999999999995
2017-07-13,2562.0,0.9000000000000002,14.799999999999976
2017-07-14,2034.0,0.0,16.40000000000002
2017-07-15,1182.0,0.0,17.099999999999984
2017-07-16,753.0,16.400000000000013,16.09999999999999
2017-07-17,2136.0,11.700000000000019,15.5
2017-07-18,2304.0,0.0,16.799999999999972
2017-07-19,2136.0,0.0,17.299999999999972
2017-07-20,2253.0,0.0,19.700000000000028
2017-07-21,1539.0,0.0,17.09999999999999
2017-07-22,1194.0,0.0,19.099999999999977
2017-07-23,1215.0,0.0,20.200000000000028
2017-07-24,2037.0,0.0,17.700000000000024
2017-07-25,2484.0,0.0,19.900000000000023
2017-07-26,2082.0,0.30000000000000043,18.59999999999998
2017-07-27,1551.0,0.3999999999999994,17.09999999999999
2017-07-28,1725.0,9.79999999999999,16.5
2017-07-29,984.0,0.0,16.0
2017-07-30,1239.0,0.9,16.200000000000024
2017-07-31,2715.0,10.600000000000014,16.099999999999998
2017-08-01,3900.0,1.2000000000000017,16.099999999999994
2017-08-02,2784.0,1.0,15.5
2017-08-03,2934.0,0.30000000000000043,14.900000000000002
2017-08-04,2397.0,7.799999999999995,15.799999999999976
2017-08-05,1041.0,4.699999999999993,16.400000000000013
2017-08-06,906.0,17.799999999999976,15.100000000000007
2017-08-07,4353.0,6.300000000000005,14.200000000000022
2017-08-08,5655.0,2.900000000000004,16.700000000000028
2017-08-09,2028.0,11.200000000000015,14.700000000000022
2017-08-10,5322.0,31.300000000000015,17.799999999999972
2017-08-11,4251.0,0.0,16.299999999999976
2017-08-12,1437.0,0.0,16.0
2017-08-13,2103.0,1.9000000000000028,15.200000000000022
2017-08-14,6345.0,0.0,14.799999999999974
2017-08-15,5433.0,0.0,15.400000000000007
2017-08-16,5292.0,19.099999999999977,17.40000000000002
2017-08-17,5385.0,0.0,16.200000000000024
2017-08-18,3474.0,9.600000000000014,16.200000000000024
2017-08-19,1320.0,5.800000000000007,15.400000000000007
2017-08-20,2283.0,0.09999999999999983,15.299999999999974
2017-08-21,5859.0,0.0,15.200000000000022
2017-08-22,6999.0,0.7999999999999986,13.599999999999996
2017-08-23,6201.0,0.0,13.900000000000006
2017-08-24,4941.0,0.0,13.399999999999995
2017-08-25,4650.0,0.0,15.09999999999999
2017-08-26,1455.0,0.0,14.0
2017-08-27,1959.0,0.0,13.900000000000004
2017-08-28,6201.0,0.0,15.299999999999974
2017-08-29,3378.0,7.600000000000012,16.299999999999976
2017-08-30,6048.0,0.19999999999999965,14.200000000000022
2017-08-31,4566.0,0.0,12.5
2017-09-01,4515.0,1.200000000000002,12.5
2017-09-02,1698.0,0.0,13.599999999999998
2017-09-03,1959.0,0.0,14.299999999999978
2017-09-04,4830.0,0.0,11.700000000000019
2017-09-05,3843.0,0.19999999999999968,12.5
2017-09-06,2676.0,4.399999999999997,12.399999999999984
2017-09-07,4053.0,23.70000000000003,11.100000000000014
2017-09-08,3486.0,0.0,11.200000000000019
2017-09-09,621.0,5.399999999999993,11.600000000000014
2017-09-10,1155.0,23.0,12.399999999999984
2017-09-11,2997.0,10.899999999999986,12.700000000000019
2017-09-12,3111.0,16.900000000000013,13.20000000000002
2017-09-13,4488.0,12.899999999999995,11.899999999999984
2017-09-14,4449.0,13.899999999999999,11.899999999999984
2017-09-15,3717.0,0.0,12.0
2017-09-16,1329.0,2.0,12.5
2017-09-17,1338.0,0.0,12.0
2017-09-18,5145.0,0.0,12.5
2017-09-19,4623.0,0.19999999999999965,11.399999999999984
2017-09-20,3837.0,0.19999999999999968,9.399999999999986
2017-09-21,4056.0,2.9000000000000035,8.700000000000008
2017-09-22,3531.0,0.0,11.5
2017-09-23,879.0,2.0999999999999965,12.200000000000019
2017-09-24,1101.0,0.0,13.399999999999997
2017-09-25,4710.0,0.09999999999999984,13.70000000000002
2017-09-26,4800.0,0.0,13.100000000000012
2017-09-27,4647.0,1.4000000000000021,13.600000000000003
2017-09-28,4230.0,0.0,12.79999999999998
2017-09-29,3741.0,0.0,11.399999999999984
2017-09-30,1230.0,0.0,12.0
2017-10-01,708.0,0.0,11.299999999999983
2017-10-02,1950.0,10.5,11.600000000000014
2017-10-03,3669.0,8.200000000000008,11.79999999999998
2017-10-04,3375.0,0.0,7.5
2017-10-05,3255.0,2.5999999999999965,6.89999999999999
2017-10-06,2508.0,0.0,9.899999999999986
2017-10-07,1086.0,0.0,7.899999999999989
2017-10-08,1281.0,0.0,7.89999999999999
2017-10-09,4947.0,0.0,6.600000000000011
2017-10-10,4458.0,0.0,4.699999999999993
2017-10-11,3066.0,2.1999999999999975,5.100000000000007
2017-10-12,3510.0,18.700000000000028,9.20000000000001
2017-10-13,3441.0,0.19999999999999965,7.299999999999998
2017-10-14,1230.0,8.100000000000012,10.899999999999986
2017-10-15,843.0,0.0,9.600000000000014
2017-10-17,4296.0,4.800000000000008,9.5
2017-10-18,4722.0,2.9000000000000026,5.89999999999999
2017-10-19,3999.0,0.0,4.800000000000008
2017-10-20,3033.0,0.3000000000000005,6.399999999999989
2017-10-21,762.0,1.2999999999999983,6.89999999999999
2017-10-22,375.0,4.899999999999994,5.100000000000006
2017-10-23,4209.0,2.8000000000000047,4.100000000000004
2017-10-24,2550.0,0.7999999999999987,4.300000000000007
2017-10-25,3423.0,26.8,4.199999999999993
2017-10-26,3639.0,0.19999999999999965,5.600000000000009
2017-10-27,3126.0,0.6000000000000009,5.800000000000007
2017-10-28,1083.0,0.0,8.100000000000012
2017-10-29,1023.0,0.09999999999999983,5.800000000000008
2017-10-30,3780.0,0.0,2.4000000000000035
2017-10-31,3726.0,0.0,3.400000000000001
2017-11-01,3330.0,0.0,4.399999999999995
2017-11-02,3630.0,0.19999999999999965,4.800000000000008
2017-11-03,2898.0,0.0,2.9000000000000035
2017-11-04,729.0,0.0,3.599999999999998
2017-11-05,366.0,12.600000000000014,6.100000000000007
2017-11-06,3891.0,9.29999999999999,3.4000000000000012
2017-11-07,2964.0,0.0,3.0
2017-11-08,3291.0,1.0999999999999985,5.89999999999999
2017-11-09,2781.0,0.09999999999999984,6.60000000000001
2017-11-10,2397.0,0.5,2.599999999999996
2017-11-11,459.0,7.60000000000001,-0.09999999999999987
2017-11-12,411.0,0.0,-0.19999999999999976
2017-11-13,2661.0,0.0,1.0999999999999994
2017-11-14,2160.0,0.0,-0.8999999999999997
2017-11-15,1797.0,3.5,-0.30000000000000043
2017-11-16,1746.0,0.0,1.2999999999999983
2017-11-17,1671.0,4.899999999999996,3.5999999999999974
2017-11-18,318.0,0.0,0.6000000000000008
2017-11-19,330.0,0.39999999999999947,-0.30000000000000043
2017-11-20,2364.0,0.0,-2.5999999999999965
2017-11-21,2181.0,0.0,-3.800000000000006
2017-11-22,1449.0,0.3999999999999994,-3.6999999999999944
2017-11-23,1356.0,15.399999999999999,6.0
2017-11-24,1953.0,3.099999999999996,2.5999999999999965
2017-11-25,342.0,0.0,0.899999999999999
2017-11-26,321.0,0.6000000000000009,2.0
2017-11-27,2589.0,1.5,0.30000000000000043
2017-11-28,1764.0,1.0999999999999994,-0.5
2017-11-29,1935.0,1.5,-0.3000000000000005
2017-11-30,1758.0,0.0,-0.6000000000000009
2017-12-01,1533.0,0.0,-2.8000000000000034
2017-12-02,225.0,0.0,-4.300000000000006
2017-12-03,234.0,0.19999999999999982,-2.400000000000003
2017-12-04,2154.0,0.0,-2.699999999999996
2017-12-05,1992.0,0.0,-1.0
2017-12-06,1584.0,2.3000000000000025,0.39999999999999936
2017-12-07,1557.0,0.7000000000000011,4.899999999999994
2017-12-08,1599.0,0.30000000000000043,3.899999999999999
2017-12-09,360.0,0.0,1.2000000000000017
2017-12-10,252.0,0.0,-4.5
2017-12-11,1974.0,0.09999999999999985,-2.0
2017-12-12,1944.0,0.0,-5.100000000000005
2017-12-13,1419.0,0.0,-5.0
2017-12-14,1422.0,3.0,-0.6000000000000009
2017-12-15,1308.0,0.0,-1.2999999999999983
2017-12-16,213.0,0.0,-2.1999999999999993
2017-12-17,246.0,0.5,-8.0
2017-12-18,1662.0,0.30000000000000043,-3.5999999999999974
2017-12-19,1530.0,0.09999999999999984,-3.8999999999999995
2017-12-20,1530.0,0.09999999999999984,-0.30000000000000043
2017-12-21,1185.0,0.30000000000000043,-3.1999999999999953
2017-12-22,744.0,0.0,-3.3000000000000047
2017-12-23,201.0,0.0,0.7999999999999992
2017-12-24,111.0,1.100000000000001,-1.2999999999999987
2017-12-25,105.0,0.0,-0.09999999999999995
2017-12-26,105.0,2.700000000000001,1.5999999999999994
2017-12-27,339.0,12.5,1.7000000000000017
2017-12-28,246.0,4.1,1.2000000000000017
2017-12-29,285.0,7.399999999999991,-0.30000000000000043
2017-12-30,171.0,0.0,-3.4000000000000035
2017-12-31,129.0,0.4,-1.2000000000000008
2018-01-01,135.0,5.1000000000000005,1.900000000000002
2018-01-02,1608.0,1.2999999999999983,0.09999999999999985
2018-01-03,1686.0,0.09999999999999985,-0.8999999999999992
2018-01-04,1578.0,3.400000000000001,1.0
2018-01-05,1410.0,0.0,-1.2000000000000017
2018-01-06,180.0,0.0,-3.800000000000005
2018-01-07,153.0,0.0,-6.600000000000006
2018-01-08,1878.0,0.0,-2.8000000000000034
2018-01-09,1650.0,0.0,-6.899999999999991
